gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Family,OnlineService,StreamingService,FullService,security,backup,protect,support,InsuranceServices
Female,0,Yes,No,2,Yes,1,Fiber optic,2,2,1,1,2,1,0,No,Electronic check,90.35,19050.0,0,0,1,0,0,1,1,0,0,2
Male,1,No,No,20,Yes,2,Fiber optic,1,1,2,1,2,2,0,Yes,Electronic check,98.55,184280.0,1,0,0,1,0,0,0,1,0,1
Male,0,No,No,66,Yes,1,No,0,0,0,0,0,0,2,No,Bank transfer,19.7,125380.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,3,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,19.85,5720.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,Yes,15,Yes,1,Fiber optic,1,2,1,1,1,2,0,Yes,Bank transfer,85.9,126955.0,1,0,0,0,0,0,1,0,0,1
Female,0,Yes,Yes,72,Yes,2,Fiber optic,2,2,1,2,1,1,2,Yes,Bank transfer,90.35,656340.0,0,0,1,0,0,1,1,0,1,3
Male,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,20.8,2080.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,22,Yes,1,Fiber optic,1,1,1,1,2,2,0,No,Electronic check,89.25,190785.0,1,0,0,1,0,0,0,0,0,0
Male,0,Yes,No,3,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,70.3,20885.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,72,Yes,2,DSL,2,1,2,2,1,1,2,No,Bank transfer,66.85,475880.0,0,0,0,0,0,1,0,1,1,3
Male,0,Yes,Yes,65,Yes,1,No,0,0,0,0,0,0,2,No,Mailed check,19.9,129260.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,11,No,0,DSL,1,1,1,1,2,1,0,Yes,Mailed check,35.8,36315.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,22,Yes,2,Fiber optic,1,2,1,1,1,1,0,Yes,Mailed check,78.85,160025.0,0,0,0,0,0,0,1,0,0,1
Male,0,No,No,14,Yes,1,No,0,0,0,0,0,0,1,No,Bank transfer,20.4,27570.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,41,Yes,1,Fiber optic,1,1,1,2,1,1,0,Yes,Electronic check,74.25,308910.0,0,0,0,0,0,0,0,0,1,1
Male,0,Yes,No,17,Yes,1,DSL,2,2,1,1,1,2,1,No,Mailed check,64.8,117560.0,0,0,1,0,0,1,1,0,0,2
Male,0,No,No,11,Yes,1,No,0,0,0,0,0,0,0,Yes,Credit card,20.45,23730.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,15,Yes,2,Fiber optic,1,1,1,1,2,2,0,Yes,Electronic check,93.35,144465.0,1,0,0,1,0,0,0,0,0,0
Female,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,19.9,1990.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,5,Yes,1,Fiber optic,2,1,2,1,1,2,0,Yes,Mailed check,88.9,45415.0,1,0,0,0,0,1,0,1,0,2
Male,0,Yes,No,33,Yes,1,Fiber optic,1,1,2,1,2,2,1,Yes,Electronic check,95.8,303675.0,1,0,0,1,0,0,0,1,0,1
Female,0,Yes,No,72,Yes,2,Fiber optic,2,2,2,1,2,2,2,Yes,Credit card,110.65,806565.0,0,0,1,1,1,1,1,1,0,3
Female,0,Yes,Yes,3,No,0,DSL,1,2,1,1,1,2,0,No,Mailed check,40.3,9250.0,0,0,0,0,0,0,1,0,0,1
Male,0,No,No,2,Yes,2,Fiber optic,1,2,1,1,1,1,0,Yes,Electronic check,82.0,18465.0,1,0,0,0,0,0,1,0,0,1
Female,0,Yes,No,59,Yes,2,Fiber optic,2,2,2,2,1,2,1,Yes,Credit card,107.0,615230.0,0,0,1,0,0,1,1,1,1,4
Male,0,No,No,2,Yes,1,DSL,1,1,1,1,1,1,0,No,Electronic check,45.35,8950.0,1,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,71,Yes,1,DSL,1,2,1,2,2,2,2,Yes,Credit card,73.35,515450.0,0,0,0,1,0,0,1,0,1,2
Female,0,Yes,Yes,5,Yes,1,DSL,1,1,1,1,1,1,0,No,Mailed check,44.8,22045.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,27,Yes,1,DSL,2,2,1,1,1,1,0,Yes,Credit card,54.75,151030.0,0,0,1,0,0,1,1,0,0,2
Female,0,No,No,1,Yes,1,DSL,1,1,1,2,1,1,0,Yes,Electronic check,52.2,5220.0,1,0,0,0,0,0,0,0,1,1
Male,0,No,Yes,63,No,0,DSL,2,2,1,2,1,1,1,Yes,Bank transfer,40.6,258895.0,0,0,1,0,0,1,1,0,1,3
Female,1,No,No,46,Yes,2,Fiber optic,2,2,2,1,2,2,1,Yes,Electronic check,110.0,487480.0,1,0,1,1,1,1,1,1,0,3
Male,0,Yes,Yes,72,Yes,2,DSL,2,1,1,1,1,1,2,No,Bank transfer,55.3,398360.0,0,0,0,0,0,1,0,0,0,1
Female,0,Yes,No,34,Yes,2,DSL,2,1,1,2,1,1,0,Yes,Bank transfer,60.85,200360.0,0,0,0,0,0,1,0,0,1,2
Female,0,Yes,Yes,24,Yes,2,DSL,2,2,1,1,2,2,1,No,Electronic check,78.4,183240.0,0,0,1,1,1,1,1,0,0,2
Male,0,No,No,72,Yes,2,DSL,2,2,2,2,1,1,2,No,Bank transfer,69.65,490825.0,0,0,1,0,0,1,1,1,1,4
Female,0,Yes,Yes,60,No,0,DSL,2,1,2,2,2,2,2,No,Credit card,59.85,359020.0,0,0,0,1,0,1,0,1,1,3
Male,0,No,No,68,Yes,2,DSL,2,2,2,1,1,2,1,Yes,Credit card,76.9,502300.0,0,0,1,0,0,1,1,1,0,3
Female,0,Yes,Yes,8,Yes,1,No,0,0,0,0,0,0,2,Yes,Mailed check,19.85,14660.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,Yes,34,Yes,1,DSL,2,1,2,2,2,1,2,No,Credit card,67.65,233930.0,0,0,0,0,0,1,0,1,1,3
Female,0,No,No,6,No,0,DSL,1,1,1,1,2,2,0,No,Credit card,45.0,29870.0,0,0,0,1,0,0,0,0,0,0
Male,0,Yes,No,2,Yes,1,DSL,1,2,1,2,1,2,0,Yes,Mailed check,64.2,14365.0,0,0,0,0,0,0,1,0,1,2
Male,0,No,No,31,Yes,2,Fiber optic,1,1,1,2,1,1,1,No,Credit card,81.7,254865.0,0,0,0,0,0,0,0,0,1,1
Female,0,Yes,Yes,20,Yes,2,No,0,0,0,0,0,0,0,Yes,Bank transfer,25.55,50740.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,1,Yes,1,No,0,0,0,0,0,0,0,No,Electronic check,20.0,2000.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,62,Yes,2,Fiber optic,1,1,2,1,2,2,1,Yes,Electronic check,96.75,612540.0,1,0,0,1,0,0,0,1,0,1
Female,1,Yes,No,70,Yes,2,Fiber optic,1,1,1,1,1,1,2,Yes,Credit card,75.65,541140.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,10,Yes,2,Fiber optic,1,1,1,2,2,2,0,Yes,Electronic check,98.5,105825.0,1,0,0,1,0,0,0,0,1,1
Male,0,Yes,Yes,39,Yes,2,No,0,0,0,0,0,0,2,Yes,Mailed check,23.8,90380.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,46,Yes,1,DSL,1,2,1,2,2,1,2,Yes,Credit card,64.2,300950.0,0,0,0,0,0,0,1,0,1,2
Male,0,No,No,6,Yes,1,Fiber optic,1,2,1,1,2,1,0,Yes,Electronic check,85.35,48945.0,1,0,0,0,0,0,1,0,0,1
Female,0,Yes,Yes,72,Yes,2,DSL,1,1,2,1,2,2,2,Yes,Bank transfer,76.8,546845.0,0,0,0,1,0,0,0,1,0,1
Male,0,No,No,18,Yes,1,DSL,1,1,2,2,1,1,0,No,Credit card,55.2,105810.0,0,0,0,0,0,0,0,1,1,2
Male,0,Yes,No,71,Yes,2,Fiber optic,2,1,2,2,2,2,2,Yes,Credit card,108.55,761600.0,0,0,0,1,0,1,0,1,1,3
Male,0,Yes,No,40,Yes,2,Fiber optic,1,2,1,1,2,2,0,Yes,Electronic check,101.3,411310.0,1,0,0,1,0,0,1,0,0,1
Male,0,No,No,1,Yes,1,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,69.55,6955.0,1,0,0,0,0,0,0,0,0,0
Male,0,No,No,58,Yes,2,Fiber optic,1,2,2,1,2,2,1,Yes,Bank transfer,103.25,601765.0,1,0,0,1,0,0,1,1,0,2
Male,0,No,No,70,Yes,2,Fiber optic,2,1,1,2,2,2,2,Yes,Credit card,104.0,725015.0,1,0,0,1,0,1,0,0,1,2
Female,0,Yes,No,42,Yes,2,No,0,0,0,0,0,0,2,No,Electronic check,25.25,110820.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,34,No,0,DSL,2,1,1,1,1,1,1,No,Bank transfer,30.4,93865.0,0,0,0,0,0,1,0,0,0,1
Male,1,No,No,5,Yes,1,No,0,0,0,0,0,0,0,No,Bank transfer,20.05,9415.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,25,Yes,2,Fiber optic,1,1,1,1,2,1,0,Yes,Mailed check,84.6,208805.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,2,Yes,1,Fiber optic,1,1,2,1,1,2,0,Yes,Mailed check,86.2,17870.0,1,0,0,0,0,0,0,1,0,1
Female,0,Yes,Yes,55,Yes,1,Fiber optic,1,2,2,2,2,2,1,Yes,Bank transfer,103.7,565675.0,0,0,0,1,0,0,1,1,1,3
Male,0,Yes,No,21,Yes,2,Fiber optic,1,2,2,2,2,2,0,Yes,Electronic check,111.2,231710.0,1,0,0,1,0,0,1,1,1,3
Male,0,Yes,No,70,Yes,2,Fiber optic,2,2,1,2,1,1,2,Yes,Credit card,88.0,598645.0,0,0,1,0,0,1,1,0,1,3
Female,0,Yes,No,61,Yes,2,Fiber optic,1,1,2,2,2,2,0,Yes,Electronic check,106.35,675135.0,0,0,0,1,0,0,0,1,1,2
Male,0,Yes,Yes,43,Yes,1,DSL,2,1,2,2,2,2,2,Yes,Credit card,79.15,356660.0,0,0,0,1,0,1,0,1,1,3
Male,0,No,No,47,Yes,2,Fiber optic,1,2,2,1,2,2,1,Yes,Electronic check,103.1,488930.0,0,0,0,1,0,0,1,1,0,2
Male,0,No,No,5,Yes,1,DSL,1,1,2,2,2,1,0,Yes,Credit card,63.95,31810.0,0,0,0,0,0,0,0,1,1,2
Female,0,No,No,62,Yes,2,No,0,0,0,0,0,0,2,Yes,Credit card,25.8,156395.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,16,Yes,1,Fiber optic,1,2,2,1,2,1,0,Yes,Credit card,89.45,143025.0,1,0,0,0,0,0,1,1,0,2
Male,1,Yes,No,7,Yes,2,Fiber optic,1,1,1,1,2,2,0,Yes,Bank transfer,95.6,64435.0,1,0,0,1,0,0,0,0,0,0
Female,0,Yes,Yes,14,Yes,2,No,0,0,0,0,0,0,0,No,Mailed check,25.55,37245.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,60,Yes,1,Fiber optic,1,2,2,1,2,1,1,No,Electronic check,90.95,545340.0,1,0,0,0,0,0,1,1,0,2
Male,0,Yes,Yes,34,No,0,DSL,1,1,2,2,2,1,0,Yes,Electronic check,44.85,144260.0,0,0,0,0,0,0,0,1,1,2
Female,0,Yes,No,50,Yes,2,Fiber optic,2,2,1,2,2,2,1,No,Electronic check,108.55,561070.0,1,0,1,1,1,1,1,0,1,3
Male,0,Yes,Yes,38,Yes,2,No,0,0,0,0,0,0,2,No,Credit card,25.05,96395.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,Yes,70,Yes,1,DSL,2,2,2,2,1,2,1,No,Credit card,74.1,522230.0,0,0,1,0,0,1,1,1,1,4
Female,0,Yes,Yes,37,Yes,2,Fiber optic,1,2,1,1,2,1,0,Yes,Electronic check,88.8,334055.0,0,0,0,0,0,0,1,0,0,1
Female,1,No,No,4,Yes,1,Fiber optic,1,1,1,1,2,1,0,Yes,Electronic check,78.85,29280.0,1,0,0,0,0,0,0,0,0,0
Male,1,Yes,Yes,60,Yes,2,Fiber optic,2,2,1,1,1,2,0,Yes,Electronic check,93.25,577455.0,0,0,1,0,0,1,1,0,0,2
Male,0,Yes,Yes,62,Yes,1,DSL,2,1,2,2,1,2,1,No,Credit card,71.4,448730.0,0,0,0,0,0,1,0,1,1,3
Male,0,No,No,1,Yes,1,DSL,1,1,1,1,1,1,0,No,Mailed check,44.4,4440.0,1,0,0,0,0,0,0,0,0,0
Male,0,No,No,36,Yes,1,DSL,2,1,2,2,2,2,0,Yes,Credit card,79.2,285495.0,0,0,0,1,0,1,0,1,1,3
Male,0,No,No,44,Yes,1,No,0,0,0,0,0,0,2,No,Credit card,20.4,90555.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,55,Yes,2,Fiber optic,1,1,2,1,2,2,1,Yes,Electronic check,100.0,550930.0,1,0,0,1,0,0,0,1,0,1
Female,0,Yes,No,72,Yes,2,Fiber optic,2,1,2,1,2,2,2,Yes,Credit card,105.0,758980.0,0,0,0,1,0,1,0,1,0,2
Female,0,Yes,Yes,12,Yes,1,No,0,0,0,0,0,0,1,No,Bank transfer,19.8,22960.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,13,No,0,DSL,2,1,1,1,1,1,0,Yes,Bank transfer,30.85,39410.0,0,0,0,0,0,1,0,0,0,1
Male,0,No,No,1,Yes,1,Fiber optic,1,1,1,1,2,2,0,Yes,Electronic check,89.9,8990.0,1,0,0,1,0,0,0,0,0,0
Female,0,Yes,Yes,15,Yes,1,No,0,0,0,0,0,0,1,No,Mailed check,20.55,29595.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,65,Yes,1,DSL,2,2,2,2,2,2,2,Yes,Bank transfer,84.85,545920.0,0,0,1,1,1,1,1,1,1,4
Female,0,Yes,Yes,12,No,0,DSL,2,1,1,2,1,1,1,No,Credit card,33.15,44475.0,0,0,0,0,0,1,0,0,1,2
Male,0,Yes,No,72,Yes,2,DSL,2,2,2,2,2,2,2,Yes,Credit card,92.0,678215.0,0,0,1,1,1,1,1,1,1,4
Female,0,Yes,Yes,72,Yes,2,DSL,2,2,2,2,2,2,2,No,Credit card,89.8,651045.0,0,0,1,1,1,1,1,1,1,4
Female,0,Yes,Yes,72,Yes,2,Fiber optic,2,2,2,2,2,2,2,Yes,Bank transfer,115.8,847650.0,0,0,1,1,1,1,1,1,1,4
Male,0,No,Yes,52,Yes,2,DSL,2,2,1,2,2,2,2,Yes,Mailed check,85.15,446185.0,0,0,1,1,1,1,1,0,1,3
Male,0,No,No,2,Yes,2,No,0,0,0,0,0,0,0,No,Mailed check,24.85,6200.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,5,Yes,1,DSL,2,1,1,2,2,1,0,Yes,Electronic check,64.35,35265.0,0,0,0,0,0,1,0,0,1,2
Female,0,No,No,68,Yes,1,No,0,0,0,0,0,0,2,No,Credit card,20.5,142490.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,Yes,62,Yes,2,Fiber optic,1,1,2,1,2,2,1,Yes,Electronic check,100.15,641365.0,1,0,0,1,0,0,0,1,0,1
Male,0,No,No,72,Yes,2,DSL,2,2,1,2,2,2,2,No,Credit card,86.05,630965.0,0,0,1,1,1,1,1,0,1,3
Male,0,No,No,1,Yes,1,DSL,1,2,1,1,1,1,0,No,Electronic check,50.8,5080.0,1,0,0,0,0,0,1,0,0,1
Female,0,Yes,No,66,Yes,2,Fiber optic,2,2,1,2,1,1,1,No,Electronic check,89.0,589860.0,0,0,1,0,0,1,1,0,1,3
Male,0,Yes,Yes,72,No,0,DSL,2,2,2,2,2,2,2,Yes,Credit card,64.8,471975.0,0,0,1,1,1,1,1,1,1,4
Male,0,No,No,26,Yes,1,No,0,0,0,0,0,0,1,No,Credit card,19.8,45730.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,64,Yes,2,Fiber optic,2,1,2,1,1,2,2,No,Bank transfer,93.4,582230.0,0,0,0,0,0,1,0,1,0,2
Male,1,Yes,No,20,Yes,1,Fiber optic,1,2,1,1,1,1,0,Yes,Electronic check,73.65,146350.0,1,0,0,0,0,0,1,0,0,1
Female,0,No,No,3,Yes,1,Fiber optic,1,2,1,1,2,2,0,Yes,Electronic check,95.1,30740.0,1,0,0,1,0,0,1,0,0,1
Male,0,No,No,22,Yes,2,Fiber optic,1,1,1,1,2,2,0,Yes,Credit card,94.65,210455.0,1,0,0,1,0,0,0,0,0,0
Male,0,Yes,No,4,Yes,1,Fiber optic,1,1,2,2,1,1,0,Yes,Mailed check,80.6,31915.0,1,0,0,0,0,0,0,1,1,2
Male,0,Yes,No,62,No,0,DSL,1,1,1,2,2,1,2,Yes,Bank transfer,39.0,233745.0,0,0,0,0,0,0,0,0,1,1
Female,0,No,No,5,Yes,1,No,0,0,0,0,0,0,0,Yes,Mailed check,20.5,10430.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,No,59,Yes,2,Fiber optic,1,1,1,1,1,2,1,No,Electronic check,85.55,508465.0,1,0,0,0,0,0,0,0,0,0
Male,0,No,Yes,3,Yes,2,No,0,0,0,0,0,0,2,Yes,Mailed check,26.4,12125.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,72,Yes,2,Fiber optic,2,1,2,2,2,1,2,Yes,Bank transfer,98.2,701590.0,0,0,0,0,0,1,0,1,1,3
Male,0,Yes,Yes,57,Yes,1,Fiber optic,1,2,2,1,2,2,1,Yes,Credit card,97.55,559800.0,0,0,0,1,0,0,1,1,0,2
Male,0,No,Yes,66,Yes,1,No,0,0,0,0,0,0,2,No,Credit card,19.95,126910.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,60,No,0,DSL,1,2,1,1,2,2,0,Yes,Electronic check,50.8,302740.0,1,0,0,1,0,0,1,0,0,1
Male,0,No,Yes,45,Yes,2,Fiber optic,1,1,2,1,2,2,2,No,Bank transfer,99.7,463435.0,0,0,0,1,0,0,0,1,0,1
Female,0,No,No,3,No,0,DSL,1,1,1,1,2,1,0,Yes,Credit card,34.8,11395.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,15,Yes,1,Fiber optic,2,1,2,2,2,2,0,No,Electronic check,105.1,158275.0,1,0,0,1,0,1,0,1,1,3
Female,0,No,Yes,51,No,0,DSL,2,1,2,2,2,2,1,No,Bank transfer,60.15,307700.0,0,0,0,1,0,1,0,1,1,3
Female,0,No,No,60,Yes,2,DSL,2,1,2,2,1,1,1,No,Electronic check,64.75,403950.0,0,0,0,0,0,1,0,1,1,3
Male,0,No,No,33,Yes,2,DSL,1,2,1,1,1,1,0,Yes,Bank transfer,54.65,166520.0,0,0,0,0,0,0,1,0,0,1
Male,0,No,No,10,Yes,1,Fiber optic,2,2,2,2,2,2,0,Yes,Electronic check,110.1,104330.0,1,0,1,1,1,1,1,1,1,4
Male,1,No,No,26,Yes,1,No,0,0,0,0,0,0,1,No,Credit card,19.3,50420.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,6,Yes,1,Fiber optic,1,1,2,1,1,2,0,No,Electronic check,83.9,49755.0,1,0,0,0,0,0,0,1,0,1
Female,0,Yes,No,67,Yes,2,Fiber optic,2,1,2,2,2,2,1,Yes,Electronic check,111.25,751165.0,0,0,0,1,0,1,0,1,1,3
Female,0,Yes,Yes,49,No,0,DSL,2,1,1,2,1,1,1,Yes,Credit card,35.8,178200.0,0,0,0,0,0,1,0,0,1,2
Male,0,No,No,1,Yes,1,No,0,0,0,0,0,0,0,Yes,Mailed check,20.05,2005.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,7,Yes,1,Fiber optic,1,1,2,1,2,1,0,Yes,Electronic check,84.35,60965.0,0,0,0,0,0,0,0,1,0,1
Female,1,No,No,27,Yes,2,Fiber optic,2,2,2,1,2,2,1,Yes,Bank transfer,110.5,285760.0,0,0,1,1,1,1,1,1,0,3
Male,0,Yes,Yes,37,Yes,1,Fiber optic,1,1,1,1,2,2,1,No,Credit card,91.2,324755.0,0,0,0,1,0,0,0,0,0,0
Female,0,Yes,Yes,63,Yes,2,Fiber optic,2,2,2,1,2,1,0,Yes,Electronic check,100.55,621535.0,1,0,1,0,0,1,1,1,0,3
Male,0,Yes,Yes,31,Yes,2,Fiber optic,2,1,2,2,1,1,0,No,Electronic check,89.3,282300.0,0,0,0,0,0,1,0,1,1,3
Male,0,Yes,Yes,50,Yes,2,Fiber optic,1,2,2,1,2,2,0,Yes,Bank transfer,103.85,501790.0,1,0,0,1,0,0,1,1,0,2
Male,1,No,No,32,Yes,2,Fiber optic,1,1,2,1,1,1,0,Yes,Credit card,81.1,261925.0,0,0,0,0,0,0,0,1,0,1
Female,0,No,No,1,No,0,DSL,1,1,1,1,1,1,0,No,Electronic check,24.6,2460.0,1,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,63,Yes,2,Fiber optic,1,1,1,2,1,1,1,Yes,Credit card,81.2,496510.0,0,0,0,0,0,0,0,0,1,1
Male,0,No,No,30,Yes,2,Fiber optic,2,2,1,1,1,2,0,Yes,Credit card,94.3,267970.0,0,0,1,0,0,1,1,0,0,2
Male,0,Yes,No,71,Yes,2,Fiber optic,2,2,2,2,2,2,2,Yes,Bank transfer,116.1,831055.0,0,0,1,1,1,1,1,1,1,4
Female,0,No,No,53,Yes,2,Fiber optic,1,2,2,1,2,2,2,No,Electronic check,105.55,568225.0,0,0,0,1,0,0,1,1,0,2
Female,0,No,No,12,Yes,1,Fiber optic,2,1,1,2,2,2,0,Yes,Bank transfer,98.9,112095.0,1,0,0,1,0,1,0,0,1,2
Male,0,Yes,No,50,Yes,2,Fiber optic,2,2,1,1,1,2,0,Yes,Credit card,94.4,491490.0,0,0,1,0,0,1,1,0,0,2
Female,0,No,No,2,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,19.5,2755.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,9,Yes,2,Fiber optic,1,1,2,1,2,2,0,No,Credit card,98.3,92350.0,1,0,0,1,0,0,0,1,0,1
Male,0,No,No,17,Yes,1,Fiber optic,2,1,1,1,2,2,0,No,Electronic check,93.85,162565.0,1,0,0,1,0,1,0,0,0,1
Female,0,Yes,No,56,Yes,1,Fiber optic,2,2,2,1,2,2,1,Yes,Credit card,105.6,606865.0,0,0,1,1,1,1,1,1,0,3
Male,0,Yes,Yes,67,Yes,1,DSL,2,2,2,1,2,2,2,No,Credit card,81.35,539860.0,0,0,1,1,1,1,1,1,0,3
Male,1,No,No,9,Yes,2,Fiber optic,1,1,2,1,2,2,0,Yes,Electronic check,100.5,91860.0,1,0,0,1,0,0,0,1,0,1
Male,0,No,No,4,Yes,1,DSL,1,1,1,1,2,1,0,Yes,Electronic check,56.4,23485.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,19,Yes,1,DSL,1,2,1,2,1,2,1,Yes,Bank transfer,65.35,123185.0,0,0,0,0,0,0,1,0,1,2
Female,0,No,Yes,8,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,19.95,17090.0,0,0,0,0,0,0,0,0,0,0
Female,0,No,No,71,Yes,2,Fiber optic,1,2,2,2,2,2,2,Yes,Electronic check,111.25,798415.0,0,0,0,1,0,0,1,1,1,3
Male,1,No,No,10,Yes,1,Fiber optic,1,2,1,1,1,1,0,Yes,Electronic check,72.85,68865.0,1,0,0,0,0,0,1,0,0,1
Female,1,No,No,15,Yes,2,Fiber optic,1,2,1,1,2,1,0,No,Credit card,89.0,128830.0,0,0,0,0,0,0,1,0,0,1
Male,0,Yes,Yes,72,Yes,2,Fiber optic,2,1,2,1,2,2,1,Yes,Bank transfer,106.1,784850.0,0,0,0,1,0,1,0,1,0,2
Male,0,No,No,12,Yes,1,No,0,0,0,0,0,0,1,No,Credit card,20.05,26700.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,Yes,72,Yes,2,No,0,0,0,0,0,0,2,Yes,Bank transfer,25.2,179890.0,0,0,0,0,0,0,0,0,0,0
Male,1,Yes,No,1,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,73.55,7355.0,1,0,0,0,0,0,0,0,0,0
Female,1,No,No,23,Yes,1,Fiber optic,2,1,1,1,1,1,0,Yes,Bank transfer,75.4,164355.0,0,0,0,0,0,1,0,0,0,1
Male,0,No,No,72,No,0,DSL,2,2,2,2,2,2,2,Yes,Bank transfer,65.55,480745.0,0,0,1,1,1,1,1,1,1,4
Female,0,No,No,26,Yes,2,Fiber optic,1,1,2,1,1,1,0,Yes,Electronic check,80.7,219300.0,0,0,0,0,0,0,0,1,0,1
Female,0,No,No,21,Yes,1,Fiber optic,1,2,2,2,2,2,1,Yes,Mailed check,104.55,223940.0,0,0,0,1,0,0,1,1,1,3
Male,0,Yes,No,60,Yes,2,No,0,0,0,0,0,0,1,No,Bank transfer,24.15,150590.0,0,0,0,0,0,0,0,0,0,0
Male,0,No,No,12,Yes,1,No,0,0,0,0,0,0,0,No,Mailed check,20.45,25535.0,0,0,0,0,0,0,0,0,0,0
Male,0,Yes,No,16,Yes,2,Fiber optic,1,1,1,1,1,1,0,Yes,Electronic check,75.4,118940.0,0,0,0,0,0,0,0,0,0,0
Female,0,Yes,No,63,Yes,2,DSL,2,2,1,1,2,2,1,Yes,Credit card,79.7,478615.0,0,0,1,1,1,1,1,0,0,2
Female,1,No,No,22,Yes,1,Fiber optic,2,2,1,1,1,1,0,No,Electronic check,81.7,182090.0,0,0,1,0,0,1,1,0,0,2
Female,0,Yes,Yes,32,Yes,1,DSL,2,2,2,2,1,2,0,No,Bank transfer,76.3,240415.0,0,0,1,0,0,1,1,1,1,4
Female,1,No,No,3,Yes,2,Fiber optic,1,2,1,1,1,1,0,Yes,Electronic check,79.4,20505.0,1,0,0,0,0,0,1,0,0,1
Female,0,No,No,13,Yes,1,Fiber optic,1,2,2,1,1,1,0,Yes,Electronic check,81.15,95230.0,1,0,0,0,0,0,1,1,0,2
Female,0,Yes,Yes,68,Yes,2,Fiber optic,1,2,1,2,2,2,2,Yes,Credit card,103.75,703945.0,0,0,0,1,0,0,1,0,1,2
Female,0,Yes,Yes,30,Yes,1,Fiber optic,1,1,2,1,1,2,1,No,Electronic check,86.45,253805.0,0,0,0,0,0,0,0,1,0,1
Female,0,No,No,16,Yes,1,Fiber optic,1,2,1,1,1,1,0,No,Bank transfer,75.1,121285.0,0,0,0,0,0,0,1,0,0,1
Male,0,No,No,33,Yes,1,Fiber optic,1,2,1,2,1,1,2,No,Bank transfer,80.6,265110.0,0,0,0,0,0,0,1,0,1,2
Male,0,Yes,No,72,Yes,1,No,0,0,0,0,0,0,2,No,Credit card,19.3,130480.0,0,0,0,0,0,0,0,0,0,0
Female,1,No,No,4,Yes,2,Fiber optic,1,1,1,1,1,2,0,Yes,Electronic check,84.6,36010.0,1,0,0,0,0,0,0,0,0,0
Female,0,No,No,12,No,0,DSL,2,1,1,2,1,1,1,Yes,Mailed check,33.6,43545.0,0,0,0,0,0,1,0,0,1,2
Female,1,Yes,No,4,Yes,2,Fiber optic,1,1,1,1,2,1,0,Yes,Electronic check,83.25,30805.0,0,0,0,0,0,0,0,0,0,0
